Station,Quarter,DO,Temperature,pH,Salinity,NH3,PO4,TSS,Coliform,Transparency,COD,CN,As,Cd,Pb,Cu,Hg,Zn,Total_Cr,X,Y,H2S,BOD5,Alkalinity
NB23,Quý 1 2021,7.93,21.6,7.67,27.3,0.015,0.01,4.7,1.5,0.7,52.969975103477694,0.0005,0.0008,0.0001,0.00045,0.00045,0.00025,0.0162,0.00045,2323792,459817,0.030447085640822144,23.604412139333864,97.16225353912822
NB23,Quý 2 2021,6.91,28.8,8.03,26.6,0.015,0.021,6.4,1.5,1.1,122.65998097342586,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0106,0.00045,2323792,459817,0.05031340213344673,46.16500913591509,152.55054759864842
NB23,Quý 3 2021,6.11,30.6,7.43,26.4,0.015,0.01,5.7,1.5,1.0,143.14696035373382,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0131,0.00045,2323792,459817,0.05518343569144609,52.2275059483531,162.73886223956154
NB23,Quý 4 2021,6.71,27.6,8.05,26.7,0.015,0.01,6.2,1.5,1.0,86.2426853867727,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0129,0.00045,2323792,459817,0.04075441512122616,34.842082063722856,129.31512080548674
NB23,Quý 1 2022,6.43,25.9,8.03,26.8,0.034,0.01,6.2,1.5,1.1,86.32236511179177,0.0005,0.0011,0.0001,0.00045,0.00045,0.00025,0.0123,0.00045,2323792,459817,0.04077693401820917,34.86779522445322,129.37603570794784
NB23,Quý 2 2022,6.33,28.6,8.04,26.7,0.042,0.028,6.2,1.5,0.9,88.22446205343505,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0119,0.00045,2323792,459817,0.04131204524912657,35.48020884400245,130.81372957126905
NB23,Quý 3 2022,6.38,33.8,8.02,26.6,0.015,0.022,6.8,1.5,0.7,44.36327521329472,0.0005,0.0008,0.0001,0.00045,0.00045,0.00025,0.0136,0.00045,2323792,459817,0.02738310217829944,20.486920535906343,85.46618941042473
NB23,Quý 4 2022,6.24,31.5,8.04,26.8,0.039,0.035,6.3,1.5,0.5,68.47614413986311,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0073,0.00045,2323792,459817,0.035501591446732664,28.97829057377037,114.09885279038588
NB23,Quý 1 2023,6.34,26.2,8.05,26.9,0.052,0.044,6.3,1.5,1.0,68.26909233850122,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0096,0.00045,2323792,459817,0.03543734055681964,28.90827238987053,113.89909870190564
NB23,Quý 2 2023,6.21,30.7,8.01,26.6,0.015,0.059,6.3,1.5,0.8,94.48475769310835,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0137,0.00045,2323792,459817,0.0430413584650769,37.47746149058619,135.3357545741398
NB23,Quý 3 2023,6.29,33.6,8.04,26.4,0.037,0.033,6.3,1.5,0.8,137.31037204717387,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.0122,0.00045,2323792,459817,0.053826293742398335,50.51926439643156,159.9929698764118
NB23,Quý 4 2023,6.35,32.4,8.05,26.6,0.041,0.059,6.2,1.5,0.7,39.41110644099179,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0124,0.00045,2323792,459817,0.025511355327142982,18.63853327526397,77.65855672086363
NB23,Quý 1 2024,6.3,26.0,8.03,27.0,0.038,0.045,6.1,1.0,0.9,69.41766753349015,0.0015,0.0016,0.0001,0.0001,0.0022,0.0001,0.0206,0.0011,2323792,459817,0.03579277939429427,29.296148491395694,114.9996387872169
NB23,Quý 2 2024,6.15,31.2,8.04,26.7,0.043,0.051,6.2,1.0,0.9,183.88426969996382,0.0015,0.0016,0.0001,0.0001,0.0013,0.0001,0.0141,0.0006,2323792,459817,0.06,60.0,179.25822190635893
NB23,Quý 3 2024,6.2,33.2,8,26.3,0.061,0.043,6.1,1.0,0.7,47.70484839062066,0.0015,0.0018,0.0001,0.0001,0.00015,0.0002,0.0143,0.0001,2323792,459817,0.028598839198309276,21.710588753648306,90.25647084749744
NB23,Quý 4 2024,6.26,31.8,8.02,29.2,0.066,0.01,5.1,1.0,0.6,45.4827111868854,0.0015,0.0014,0.0001,0.0001,0.00015,0.0001,0.001,0.0001,2323792,459817,0.02779435050077941,20.89885292195721,87.10999930838719
NB24,Quý 1 2021,7.97,21.4,7.69,27.5,0.015,0.01,5.1,1.5,1.2,84.65857409477269,0.0005,0.0012,0.0001,0.00045,0.0012,0.00025,0.006,0.00045,2326075,460842,0.04030496739578889,34.32988017673369,128.09224767324775
NB24,Quý 2 2021,6.8,28.6,8.06,25.7,0.015,0.01,4.8,1.5,1.5,124.9589295169293,0.0005,0.0013,0.0001,0.00045,0.00045,0.00025,0.013,0.00045,2326075,460842,0.050875372316769266,46.854918606603604,153.77540761941282
NB24,Quý 3 2021,6.08,30.7,7.71,25.5,0.015,0.01,4.7,1.5,1.3,75.40518779918305,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0126,0.00045,2326075,460842,0.03760871857100696,31.297830534348154,120.45704222242637
NB24,Quý 4 2021,6.61,25.2,8.08,25.8,0.015,0.01,5.1,1.5,1.2,167.64240485552645,0.0005,0.0013,0.0001,0.00045,0.00045,0.00025,0.0145,0.00045,2326075,460842,0.06,59.25184958452917,173.15842361747957
NB24,Quý 1 2022,6.39,21.9,8.06,25.9,0.015,0.01,5.7,1.5,1.3,125.90275837358675,0.0005,0.0015,0.0001,0.00045,0.0009,0.00025,0.0111,0.00045,2326075,460842,0.0511048834756807,47.13741847671226,154.27175930266108
NB24,Quý 2 2022,6.31,25.5,8.03,25.8,0.015,0.01,5.1,1.5,1.0,124.76470711907875,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0171,0.00045,2326075,460842,0.05082805688633174,46.79673223433856,153.67280267560247
NB24,Quý 3 2022,6.33,29.4,8.01,25.7,0.015,0.01,6.1,1.5,0.8,104.79072562685961,0.0005,0.0017,0.0001,0.00045,0.0009,0.00025,0.0094,0.00045,2326075,460842,0.045791041797553576,40.70871670214951,142.16466005296374
NB24,Quý 4 2022,6.2,27.7,7.98,25.9,0.015,0.01,5.4,1.5,0.8,220.0,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.0141,0.00045,2326075,460842,0.06,60.0,200.0
NB24,Quý 1 2023,6.29,22.5,8.04,26.0,0.043,0.01,5.8,1.5,1.1,66.1243186340578,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0129,0.00045,2326075,460842,0.0347671175186691,28.18043691856317,111.79353244535824
NB24,Quý 2 2023,6.24,25.5,8,25.5,0.067,0.01,5.4,1.5,1.0,22.22027258307263,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.0153,0.00045,2326075,460842,0.01810783118899838,11.792397752429265,40.0
NB24,Quý 3 2023,6.22,29.1,8.06,25.5,0.032,0.01,5.4,1.5,0.8,198.10004447695934,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.0108,0.00045,2326075,460842,0.06,60.0,184.17017446068564
NB24,Quý 4 2023,6.27,28.4,8.03,25.7,0.044,0.01,5.1,1.5,0.7,56.73531768378127,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0142,0.00045,2326075,460842,0.03172382181744325,24.935490722735672,101.69202276172697
NB24,Quý 1 2024,6.23,22.2,8.02,26.1,0.051,0.01,5.2,1.0,1.0,79.94719238458336,0.0015,0.0013,0.0001,0.0001,0.002,0.0001,0.0147,0.0011,2326075,460842,0.03894783708608256,32.79492617389332,124.31521777372132
NB24,Quý 2 2024,6.13,25.8,8.03,25.6,0.057,0.01,5.8,1.0,1.0,165.68078256538786,0.0015,0.0018,0.0001,0.0001,0.0013,0.0001,0.0124,0.0008,2326075,460842,0.06,58.69733525815724,172.38202739442107
NB24,Quý 3 2024,6.17,29.5,8.02,25.4,0.01,0.01,5.7,1.0,0.7,28.341638480810346,0.0015,0.0019,0.0001,0.0001,0.00015,0.0002,0.0212,0.0001,2326075,460842,0.02094492498188392,14.322579021203671,55.909618357642984
NB24,Quý 4 2024,6.2,28.2,8,25.9,0.01,0.01,4.7,1.0,0.8,35.05591882101875,0.0015,0.0013,0.0001,0.0001,0.00015,0.0001,0.001,0.0001,2326075,460842,0.023785486394510037,16.974004598162228,69.93411143575443
NB25,Quý 1 2021,6.32,21.8,8.08,30.3,0.015,0.01,10.8,1.5,0.8,28.358513798528538,0.0005,0.0008,0.0001,0.00045,0.00045,0.00025,0.0079,0.00045,2329585,466608,0.02095238399468397,14.329391236742948,55.948882515245856
NB25,Quý 2 2021,6.51,28.3,8.1,30.3,0.015,0.01,7.7,1.5,1.2,46.26475927919807,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0086,0.00045,2329585,466608,0.028079242463904985,21.18542189472753,88.23454839898304
NB25,Quý 3 2021,6.08,29.5,8.15,30.1,0.015,0.01,10.8,1.5,1.0,97.76281626314947,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0096,0.00045,2329585,466608,0.04392847153136174,38.51258925552676,137.58546424067976
NB25,Quý 4 2021,6.11,25.3,8.13,30.4,0.015,0.01,8.2,1.5,1.0,102.90605032871727,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.009,0.00045,2329585,466608,0.04529661562377145,40.12277040143772,140.96751371251085
NB25,Quý 1 2022,6.04,21.4,8.1,30.5,0.015,0.01,9.4,1.5,0.9,88.54233620524883,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.0091,0.00045,2329585,466608,0.041401017874423095,35.58229370388712,131.05096717314214
NB25,Quý 2 2022,5.97,23.2,8.07,30.4,0.015,0.01,9.2,1.5,0.8,31.792855613446836,0.0005,0.0027,0.0001,0.00045,0.00045,0.00025,0.0115,0.00045,2329585,466608,0.022435225042223877,15.699563851045319,63.48936464430534
NB25,Quý 3 2022,5.91,30.2,8.12,30.2,0.015,0.01,9.4,1.5,0.8,18.450533385603585,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0117,0.00045,2329585,466608,0.016202036299877418,10.16488501225922,40.0
NB25,Quý 4 2022,5.88,26.5,8.14,30.3,0.015,0.01,9.4,1.5,0.8,77.39386126688309,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0134,0.00045,2329585,466608,0.038198918315315085,31.955490163016076,122.17414341561529
NB25,Quý 1 2023,6.08,22.3,8.12,30.7,0.015,0.01,8.4,1.5,0.8,56.25308069266385,0.0005,0.0027,0.0001,0.00045,0.00045,0.00025,0.0118,0.00045,2329585,466608,0.031562250603702935,24.766032178935884,101.12895865446657
NB25,Quý 2 2023,5.92,24.5,8.09,30.2,0.015,0.01,9.3,1.5,0.8,98.94065829202758,0.0005,0.0023,0.0001,0.00045,0.00045,0.00025,0.0128,0.00045,2329585,466608,0.04424429200730828,38.88280780766258,138.37543086866447
NB25,Quý 3 2023,5.98,29.6,8.1,30.1,0.108,0.01,9.4,1.5,0.8,114.61906712538132,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0155,0.00045,2329585,466608,0.04831364915038044,43.731051560553325,148.0781450488508
NB25,Quý 4 2023,5.95,26.8,8.08,30.2,0.087,0.01,9.5,1.5,0.7,81.43273321337597,0.0005,0.0026,0.0001,0.00045,0.00045,0.00025,0.0116,0.00045,2329585,466608,0.03937913941560987,33.28082717634759,125.52965728234727
NB25,Quý 1 2024,6.02,22.1,8.09,30.6,0.085,0.01,8.2,1.0,0.9,118.73503067919725,0.0015,0.002,0.0001,0.0001,0.0026,0.0001,0.012,0.001,2329585,466608,0.04934408063605557,44.98108484223399,150.40532341503416
NB25,Quý 2 2024,5.98,24.7,8.06,30.3,0.093,0.01,9.4,1.0,0.7,86.0511407595551,0.0015,0.0017,0.0001,0.0001,0.0014,0.0001,0.0101,0.0008,2329585,466608,0.04070024699632012,34.78024981512798,129.16845496460274
NB25,Quý 3 2024,5.91,28.8,8.12,30.0,0.073,0.046,9.5,1.0,0.7,103.27343581653471,0.0015,0.0022,0.0001,0.0001,0.00015,0.0001,0.0102,0.0001,2329585,466608,0.04539327928039041,40.23715891275249,141.20258822405867
NB25,Quý 4 2024,5.88,24.6,8.12,30.1,0.068,0.01,8.7,1.0,0.8,48.8439828113421,0.0015,0.0014,0.0001,0.0001,0.00015,0.0003,0.001,0.0001,2329585,466608,0.029005397472386212,22.123746425799492,91.81306948520471
NB26,Quý 1 2021,6.75,21.8,8.03,28.3,0.015,0.01,10.7,90.0,0.7,67.15681138372076,0.0005,0.0006,0.0001,0.00045,0.00045,0.00025,0.0021,0.00045,2321486,455510,0.03509083582767977,28.531399934414015,112.81554344674166
NB26,Quý 2 2021,6.89,27.9,8.19,30.0,0.015,0.01,17.6,70.0,0.6,84.37514984162792,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0069,0.00045,2321486,455510,0.0402241984164351,34.23803615296497,127.87104386627828
NB26,Quý 3 2021,6.14,30.1,7.83,29.9,0.015,0.01,17.5,70.0,0.8,123.16418864807899,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0093,0.00045,2321486,455510,0.05043701383702337,46.31654183095503,152.82113901669675
NB26,Quý 4 2021,6.66,25.0,8.15,30.1,0.015,0.01,17.6,90.0,0.7,58.97899674842476,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.0082,0.00045,2321486,455510,0.032468414203825825,25.720161368948787,104.25035311101712
NB26,Quý 1 2022,6.37,20.4,8.13,30.0,0.015,0.01,17.6,150.0,0.6,102.71773050790658,0.0005,0.0013,0.0001,0.00045,0.00045,0.00025,0.0048,0.00045,2321486,455510,0.04524701260075989,40.06410363242414,140.8466902292845
NB26,Quý 2 2022,6.3,24.3,8.1,29.8,0.015,0.01,17.5,90.0,0.5,63.73550588377658,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0073,0.00045,2321486,455510,0.034010263924323735,27.364168375941997,109.36644832338484
NB26,Quý 3 2022,6.22,28.2,8.06,29.6,0.015,0.01,18.2,200.0,0.5,69.73269850063463,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0053,0.00045,2321486,455510,0.035889855156726776,29.402308757938528,115.29831330687479
NB26,Quý 4 2022,6.12,25.5,8.03,29.7,0.015,0.01,18.2,40.0,0.5,123.83750221630665,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0062,0.00045,2321486,455510,0.05060176698049796,46.51870259289857,153.18076168096292
NB26,Quý 1 2023,6.32,21.1,8.15,30.2,0.037,0.01,17.2,300.0,0.8,22.361689253797497,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0088,0.00045,2321486,455510,0.01817667915539951,11.85231365820532,40.27758515783377
NB26,Quý 2 2023,6.2,24.8,8.07,29.6,0.041,0.01,18.2,400.0,0.5,34.11585993353881,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0094,0.00045,2321486,455510,0.023401870650907094,16.60939624389058,68.14110687700956
NB26,Quý 3 2023,6.27,28.0,8.04,29.5,0.044,0.01,18.5,250.0,0.5,30.482275593905396,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0081,0.00045,2321486,455510,0.021877340347564687,15.180387558040714,60.71258410228717
NB26,Quý 4 2023,6.3,25.1,8.02,29.6,0.038,0.01,17.6,150.0,0.5,18.18932920454063,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0098,0.00045,2321486,455510,0.016064438965352614,10.049762232190021,40.0
NB26,Quý 1 2024,6.26,21.0,8.13,30.1,0.032,0.01,17.2,1.0,0.7,49.63248641309751,0.0015,0.0016,0.0001,0.0001,0.0016,0.0001,0.0116,0.0006,2321486,455510,0.029284586657852458,22.40859645379161,92.86942239379293
NB26,Quý 2 2024,6.12,25.0,8.09,29.7,0.052,0.01,18.2,1.0,0.4,117.96716908417801,0.0015,0.0018,0.0001,0.0001,0.001,0.0001,0.0098,0.0004,2321486,455510,0.04915294914533512,44.748552552543046,149.9773559891096
NB26,Quý 3 2024,6.18,27.9,8.05,29.3,0.056,0.01,17.2,1.0,0.4,63.00365150296786,0.0015,0.0023,0.0001,0.0001,0.00015,5e-05,0.0932,0.0001,2321486,455510,0.03377611784168299,27.112866793609687,108.60463734469701
NB26,Quý 4 2024,6.2,24.5,8.08,29.5,0.047,0.01,15.6,1.0,0.6,84.42704671398839,0.0015,0.0015,0.0001,0.0001,0.00015,0.0001,0.001,0.0001,2321486,455510,0.04023899589950628,34.25485804207813,127.91160327767409
NB27,Quý 1 2021,6.02,22.3,7.6,25.4,0.015,0.01,26.3,1.5,0.6,144.95918225826287,0.0005,0.0006,0.0001,0.00045,0.00045,0.00025,0.0057,0.00045,2330880,459989,0.05560027235880754,52.75503228959185,163.5686998684317
NB27,Quý 2 2021,6.51,29.9,7.82,25.7,0.015,0.01,24.7,1.5,0.9,167.51289491381726,0.0005,0.0011,0.0001,0.00045,0.00045,0.00025,0.0143,0.00045,2330880,459989,0.06,59.21527991452714,173.10744529070766
NB27,Quý 3 2021,6.11,31.8,7.67,25.5,0.041,0.01,18.4,1.5,1.0,71.80986189188198,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0118,0.00045,2330880,459989,0.03652556977831506,30.099888806652636,117.23448261095442
NB27,Quý 4 2021,6.16,25.1,7.75,25.6,0.015,0.01,15.2,1.5,1.0,170.16456994259573,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0177,0.00045,2330880,459989,0.06,59.96290587212334,174.1434355827759
NB27,Quý 1 2022,5.95,19.9,7.82,25.7,0.015,0.01,15.2,1.5,0.8,79.18708173622369,0.0005,0.0008,0.0001,0.00045,0.00045,0.00025,0.0066,0.00045,2330880,459989,0.03872590661776988,32.545602750564164,123.68506633736436
NB27,Quý 2 2022,5.88,22.0,7.8,25.5,0.054,0.01,15.3,1.5,0.7,45.06682371231953,0.0005,0.0019,0.0001,0.00045,0.00045,0.00025,0.0106,0.00045,2330880,459989,0.02764204554025659,20.74605453325576,86.50407104690152
NB27,Quý 3 2022,5.82,33.2,7.76,25.3,0.056,0.01,16.3,1.5,0.6,52.22185233695671,0.0005,0.001,0.0001,0.00045,0.00045,0.00025,0.0048,0.00045,2330880,459989,0.03018912401750582,23.33771250855428,96.2239859120506
NB27,Quý 4 2022,5.76,26.2,7.79,25.4,0.048,0.01,15.2,1.5,0.5,30.512769728301002,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0082,0.00045,2330880,459989,0.02189042926331567,15.19251793382394,60.77853949739935
NB27,Quý 1 2023,5.98,21.5,7.86,25.9,0.061,0.01,15.2,1.5,0.7,43.701398937621434,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.0101,0.00045,2330880,459989,0.027137985801251964,20.242379840773825,84.4746458506539
NB27,Quý 2 2023,5.8,25.8,7.75,25.2,0.067,0.01,15.799999999999999,1.5,0.6,60.27062472783353,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0085,0.00045,2330880,459989,0.03289189421566376,26.16914509305172,105.67933247702284
NB27,Quý 3 2023,5.76,31.6,7.82,25.2,0.064,0.01,15.3,1.5,0.5,121.90520898225651,0.0005,0.0008,0.0001,0.00045,0.00045,0.00025,0.0069,0.00045,2330880,459989,0.05012797974123384,45.937938324203735,152.14340077514407
NB27,Quý 4 2023,5.79,30.8,7.85,25.3,0.059,0.01,16.5,1.5,0.5,212.60320180423528,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0095,0.00045,2330880,459989,0.06,60.0,188.83079324663936
NB27,Quý 1 2024,5.92,21.3,7.89,26.0,0.064,0.01,14.7,1.0,0.6,32.38800232806594,0.0015,0.0016,0.0001,0.0001,0.0018,0.0001,0.0088,0.0007,2330880,459989,0.02268550734291476,15.933898172928563,64.7127393849184
NB27,Quý 2 2024,5.89,25.6,7.79,25.0,0.072,0.01,15.5,1.0,0.5,95.02681304539243,0.0015,0.0013,0.0001,0.0001,0.002,0.0001,0.0074,0.0006,2330880,459989,0.043188893717579176,37.64912109981397,135.71309873039675
NB27,Quý 3 2024,5.64,29.8,7.86,25.0,0.058,0.01,14.2,1.0,0.4,39.84345528610751,0.0015,0.0014,0.0001,0.0001,0.00015,0.0003,0.2105,0.0002,2330880,459989,0.025678396413656934,18.801694224677572,78.37824243369863
NB27,Quý 4 2024,5.68,30.5,7.8,25.0,0.043,0.01,15.2,1.0,0.5,99.86358352591449,0.0015,0.0012,0.0001,0.0001,0.00015,0.0001,0.001,0.0001,2330880,459989,0.044490705964260184,39.17228168616373,138.98788353852808
NB28,Quý 1 2021,5.92,30.8,7.84,25.8,0.056,0.01,20.4,150.0,0.8,69.16230040875978,0.0005,0.0009,0.0001,0.00045,0.00045,0.00025,0.0081,0.00045,2333357,460436,0.03571395887425035,29.210022836365347,114.75653397249094
NB28,Quý 2 2021,6.79,28.9,8.08,25.9,0.054,0.01,17.5,200.0,1.5,24.67227689660083,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0113,0.00045,2333357,460436,0.019277882691191173,12.82087881902597,46.763766966098785
NB28,Quý 3 2021,6.21,33.5,8.02,25.7,0.063,0.01,16.3,250.0,1.3,131.4819394938807,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.012,0.00045,2333357,460436,0.05244770992724873,48.798767780429294,157.13187966273938
NB28,Quý 4 2021,6.26,25.0,8.01,26.0,0.037,0.01,7.6,150.0,1.2,51.88724206741446,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0119,0.00045,2333357,460436,0.030073266186885893,23.21817837685692,95.79997148765077
NB28,Quý 1 2022,6.19,20.5,8.02,26.1,0.047,0.01,7.6,200.0,1.0,54.17331770816366,0.0005,0.0006,0.0001,0.00045,0.00045,0.00025,0.0093,0.00045,2333357,460436,0.03085896196763623,24.03181201657626,98.64399046505781
NB28,Quý 2 2022,6.12,22.3,8,26.0,0.063,0.01,7.8,250.0,0.8,39.14395672770554,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0088,0.00045,2333357,460436,0.025407771956578524,18.537535745165815,77.2099035484124
NB28,Quý 3 2022,6.08,28.9,7.98,25.9,0.072,0.01,8.3,1.5,0.7,50.359528190760784,0.0005,0.0009,0.0001,0.00045,0.00045,0.00025,0.0125,0.00045,2333357,460436,0.029540438511098995,22.670437404425698,93.82866893249778
NB28,Quý 4 2022,6.04,29.5,8.01,26.0,0.071,0.01,7.6,200.0,0.6,97.0689345231633,0.0005,0.002,0.0001,0.00045,0.00045,0.00025,0.0099,0.00045,2333357,460436,0.043741701904009535,38.29406914460298,137.1156176277967
NB28,Quý 1 2023,6.13,21.8,8.04,26.3,0.076,0.01,7.3,1.5,1.1,66.76566262589002,0.0005,0.0017,0.0001,0.00045,0.00045,0.00025,0.0122,0.00045,2333357,460436,0.034968435555693025,28.398569973685984,112.43022636254378
NB28,Quý 2 2023,6.04,29.4,7.98,25.8,0.082,0.01,7.3,1.5,0.8,91.40031763579323,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0079,0.00045,2333357,460436,0.042195278907051055,36.4968581523441,133.14648009129925
NB28,Quý 3 2023,6.02,28.6,8.03,25.7,0.083,0.01,7.6,1.5,0.6,93.26247525608233,0.0005,0.0007,0.0001,0.00045,0.00045,0.00025,0.0113,0.00045,2333357,460436,0.04270742693643645,37.08965617817202,134.47687415715376
NB28,Quý 4 2023,5.99,25.4,8.02,25.8,0.077,0.01,7.5,1.5,0.7,166.80086371209404,0.0005,0.0016,0.0001,0.00045,0.00045,0.00025,0.0081,0.00045,2333357,460436,0.06,59.01412221639389,172.82646622112668
NB28,Quý 1 2024,6.06,21.6,8.02,26.4,0.072,0.01,7.6,1.0,1.0,60.82985342008959,0.0015,0.0014,0.0001,0.0001,0.0014,0.0001,0.0113,0.0004,2333357,460436,0.033074113044139195,26.362936925699525,106.28855396542482
NB28,Quý 2 2024,6.11,29.7,8,25.7,0.081,0.01,7.2,1.0,0.9,30.580912758687347,0.0015,0.0012,0.0001,0.0001,0.0017,0.0001,0.0096,0.0003,2333357,460436,0.021919659132148175,15.219615996979561,60.92568732617073
NB28,Quý 3 2024,6.08,30.5,8.06,25.6,0.076,0.01,7.2,1.0,0.6,143.03857015387683,0.0015,0.0016,0.0001,0.0001,0.00015,0.0008,0.0177,0.0001,2333357,460436,0.055158437407772716,52.19591181787552,162.68889666287933
NB28,Quý 4 2024,5.9,31.2,8.05,26.0,0.067,0.01,6.2,1.0,0.8,61.24803752944928,0.0015,0.0008,0.0001,0.0001,0.00015,0.0002,0.001,0.0001,2333357,460436,0.03320993441216631,26.507617805656082,106.74047311610981
NB29,Quý 1 2021,6.52,21.9,7.96,26.4,0.015,0.01,6.4,1.5,1.0,147.2069837962731,0.0005,0.0015,0.0001,0.00045,0.00045,0.00025,0.0053,0.00045,2334332,462783,0.05611440034442369,53.4075144207122,164.5836977830951
NB29,Quý 2 2021,6.96,28.4,8.02,26.2,0.015,0.01,5.8,1.5,1.6,94.48379792532224,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.013,0.00045,2334332,462783,0.043041096936739166,37.47715737325053,135.33508452729882
NB29,Quý 3 2021,6.35,30.2,8.06,26.0,0.015,0.01,5.6,1.5,1.4,69.16016654274436,0.0005,0.0014,0.0001,0.00045,0.00045,0.00025,0.0145,0.00045,2334332,462783,0.03571329975213317,29.209302895024813,114.7544987918662
NB29,Quý 4 2021,6.42,25.2,8.04,26.3,0.015,0.01,5.4,1.5,1.5,92.52196548238192,0.0005,0.0018,0.0001,0.00045,0.00045,0.00025,0.0186,0.00045,2334332,462783,0.04250426161223352,36.854210568563445,133.9510357618518
NB29,Quý 1 2022,6.29,20.8,8.06,26.4,0.015,0.01,6.2,1.5,1.4,220.0,0.0005,0.0011,0.0001,0.00045,0.00045,0.00025,0.0078,0.00045,2334332,462783,0.06,60.0,198.040502405052
NB29,Quý 2 2022,6.2,22.7,8.04,26.3,0.015,0.01,6.5,1.5,1.2,220.0,0.0005,0.0024,0.0001,0.00045,0.00045,0.00025,0.0062,0.00045,2334332,462783,0.06,60.0,200.0
NB29,Quý 3 2022,6.18,29.2,8.02,26.2,0.015,0.01,6.2,1.5,1.1,78.10235571157479,0.0005,0.0013,0.0001,0.00045,0.00045,0.00025,0.0093,0.00045,2334332,462783,0.03840770960615076,32.188966564865396,122.77524540531115
NB29,Quý 4 2022,6.12,26.4,8.04,26.3,0.015,0.01,6.1,1.5,1.0,82.52385149842053,0.0005,0.0027,0.0001,0.00045,0.00045,0.00025,0.0078,0.00045,2334332,462783,0.03969391648865031,33.636581804532256,126.407623732683
NB29,Quý 1 2023,6.32,21.9,8.08,26.6,0.015,0.01,5.7,1.5,1.5,143.82290290020188,0.0005,0.0025,0.0001,0.00045,0.00045,0.00025,0.0085,0.00045,2334332,462783,0.0553391586193851,52.424424747942815,163.04960629865542
NB29,Quý 2 2023,6.12,26.4,8.01,26.1,0.015,0.01,6.1,1.5,1.1,44.84157696550999,0.0005,0.0021,0.0001,0.00045,0.00045,0.00025,0.0072,0.00045,2334332,462783,0.02755932066012899,20.663179839636392,86.1735586893061
NB29,Quý 3 2023,6.11,28.8,8.06,26.1,0.047,0.01,6.3,1.5,1.0,91.64498038018121,0.0005,0.0012,0.0001,0.00045,0.00045,0.00025,0.0938,0.00045,2334332,462783,0.042262806013875914,36.5748815678504,133.3228149047302
NB29,Quý 4 2023,6.15,25.7,8.04,26.2,0.065,0.01,6.2,1.5,1.0,73.71925064024137,0.0005,0.0024,0.0001,0.00045,0.00045,0.00025,0.0103,0.00045,2334332,462783,0.03710344886308237,30.737550863275374,118.96548608184574
